movie_title,character_name,cornell_character,actor_name,cast_order,actor_id
titanic,Bobby Buell,BUELL,Nicholas Cascone,13,8539
titanic,Fabrizio De Rossi,FABRIZIO,Danny Nucci,14,8540
titanic,Second Officer Lightoller,LIGHTOLLER,Jonny Phillips,21,8547
titanic,Frederick Fleet,FLEET,Scott G. Anderson,23,8549
titanic,Reginald Lee,LEE,Martin East,24,8550
to sleep with anger,Harry,HARRY,Danny Glover,0,2047
to sleep with anger,Gideon,GIDEON,Paul Butler,1,21384
to sleep with anger,Suzie,SUZIE,Mary Alice,2,9572
to sleep with anger,Junior,JUNIOR,Carl Lumbly,4,29382
to sleep with anger,Linda,LINDA,Sheryl Lee Ralph,5,33613
to sleep with anger,Pat,PAT,Vonetta McGee,6,6780
to sleep with anger,Hattie,HATTIE,Ethel Ayler,7,1214157
to sleep with anger,Marsh,MARSH,Sy Richardson,9,58623
to sleep with anger,Mrs. Baker,MRS. BAKER,Paula Bellamy,15,1295113
tombstone,Wyatt Earp,WYATT,Kurt Russell,0,6856
tombstone,Doc Holliday,DOC,Val Kilmer,1,5576
tombstone,Virgil Earp,VIRGIL,Sam Elliott,2,16431
tombstone,Morgan Earp,MORGAN,Bill Paxton,3,2053
tombstone,Johnny Ringo,RINGO,Michael Biehn,5,2712
tombstone,Billy Breckinridge,BILLY,Jason Priestley,7,19143
tombstone,Behan,BEHAN,Jon Tenney,8,4602
tombstone,Josephine Marcus,JOSEPHINE,Dana Delany,11,65002
tombstone,Mattie Earp,MATTIE,Dana Wheeler-Nicholson,14,58866
tombstone,Kate,KATE,Joanna Pacula,15,36059
tombstone,Sherman McMasters,MCMASTERS,Michael Rooker,16,12132
tombstone,Marshal Fred White,WHITE,"Harry Carey, Jr.",17,4316
tombstone,Johnny Tyler,TYLER,Billy Bob Thornton,18,879
tombstone,Milt Joyce,JOYCE,Pat Brady,20,1229197
tombstone,Texas Jack Vermillion,VERMILLION,Peter Sherayko,29,113781
tombstone,Turkey Creek Jack Johnson,JOHNSON,Buck Taylor,30,71562
tombstone,Crawley Dake,DAKE,Gary Clarke,33,134000
tombstone,Ed Bailey,BAILEY,Frank Stallone Jr.,35,39780
tombstone,High Roller,HIGH ROLLER,Don Collier,41,97478
tomorrow never dies,James Bond,BOND,Pierce Brosnan,0,517
tomorrow never dies,Paris Carver,PARIS,Teri Hatcher,3,10742
tomorrow never dies,Jack Wade,WADE,Joe Don Baker,4,10671
tomorrow never dies,M,M,Judi Dench,5,5309
tomorrow never dies,Q,Q,Desmond Llewelyn,7,9906
tomorrow never dies,Stamper,STAMPER,Götz Otto,8,10744
tomorrow never dies,Miss Moneypenny,MONEYPENNY,Samantha Bond,9,10699
tomorrow never dies,Admiral Roebuck,ADMIRAL ROEBUCK,Geoffrey Palmer,12,10746
top gun,Maverick,MAVERICK,Tom Cruise,0,500
top gun,Charlie,CHARLIE,Kelly McGillis,1,11084
top gun,Ice,ICE,Val Kilmer,2,5576
top gun,Goose,GOOSE,Anthony Edwards,3,11085
top gun,Viper,VIPER,Tom Skerritt,4,4139
top gun,Jester,JESTER,Michael Ironside,5,11086
top gun,Cougar,COUGAR,John Stockwell,6,57082
top gun,Wolfman,WOLFMAN,Barry Tubb,7,11088
top gun,Slider,SLIDER,Rick Rossovich,8,2717
top gun,Hollywood,HOLLYWOOD,Whip Hubley,11,11089
top gun,Stinger,STINGER,James Tolkan,12,1072
total recall,Douglas Quaid / Hauser,QUAID,Colin Farrell,0,72466
total recall,Melina,MELINA,Jessica Biel,1,10860
total recall,Lori Quaid,LORI,Kate Beckinsale,2,3967
total recall,McClane,MCCLANE,John Cho,5,68842
total recall,Cohaagen,COHAAGEN,Bryan Cranston,6,17419
total recall,Harry,HARRY,Bokeem Woodbine,9,71913
total recall,Bank Clerk,CLERK,Michael Therriault,15,1018325
total recall,Stevens,STEVENS,Brooks Darnell,29,1021546
toy story,Woody (voice),WOODY,Tom Hanks,0,31
toy story,Buzz Lightyear (voice),BUZZ,Tim Allen,1,12898
toy story,Mr. Potato Head (voice),MR. POTATO HEAD,Don Rickles,2,7167
toy story,Slinky Dog (voice),SLINKY,Jim Varney,3,12899
toy story,Rex (voice),REX,Wallace Shawn,4,12900
toy story,Hamm (voice),HAMM,John Ratzenberger,5,7907
toy story,Bo Peep (voice),BO PEEP,Annie Potts,6,8873
toy story,Andy (voice),ANDY,John Morris,7,1116442
toy story,Sid (voice),SID,Erik von Detten,8,12901
toy story,Mrs. Davis (voice),MRS. DAVIS,Laurie Metcalf,9,12133
toy story,Hannah (voice),HANNAH,Sarah Freeman,11,12903
traffic,Robert Wakefield,ROBERT,Michael Douglas,0,3392
traffic,Javier Rodriguez,JAVIER,Benicio del Toro,1,1121
traffic,Helena Ayala,HELENA,Catherine Zeta-Jones,2,1922
traffic,Caroline Wakefield,CAROLINE,Erika Christensen,3,21711
traffic,Montel Gordon,GORDON,Don Cheadle,4,1896
traffic,Manolo Sanchez,MANOLO,Jacob Vargas,5,16429
traffic,Eduardo Ruiz,RUIZ,Miguel Ferrer,6,15860
traffic,Ray Castro,CASTRO,Luis Guzmán,7,40481
traffic,Seth Abrahms,SETH,Topher Grace,8,17052
traffic,Gen. Arturo Salazar,SALAZAR,Tomas Milian,9,21708
traffic,Francisco Flores,FRANCISCO,Clifton Collins Jr.,10,5365
traffic,Barbara Wakefield,BARBARA,Amy Irving,11,27563
traffic,Arnie Metzger,ARNIE,Dennis Quaid,12,6065
traffic,Jeff Sheridan,SHERIDAN,D.W. Moffett,13,87956
traffic,Carlos Ayala,CARLOS,Steven Bauer,14,1159
traffic,Attorney Michael Adler,MICHAEL,Peter Riegert,18,20899
traffic,Vanessa,VANESSA,Majandra Delfino,21,35552
traffic,David Ayala,DAVID,Alec Roberts,22,1003356
traffic,Social Worker,SOCIAL WORKER,Viola Davis,24,19492
traffic,Customs Official,OFFICIAL,Rudy M. Camacho,85,2812678
traffic,Agent Johnson,JOHNSON,Eddie Velez,89,88031
trainspotting,Renton,RENTON,Ewan McGregor,0,3061
trainspotting,Spud,SPUD,Ewen Bremner,1,1125
trainspotting,Sick Boy,SICK BOY,Jonny Lee Miller,2,9012
trainspotting,Tommy,TOMMY,Kevin McKidd,3,9013
trainspotting,Begbie,BEGBIE,Robert Carlyle,4,18023
trainspotting,Diane,DIANE,Kelly Macdonald,5,9015
trainspotting,Swanney,SWANNEY,Peter Mullan,6,3064
trainspotting,Lizzy,LIZZY,Pauline Lynch,10,9017
trainspotting,Gail,GAIL,Shirley Henderson,11,1834
trainspotting,Man,MAN,Hugh Ross,21,79648
trainspotting,Woman,WOMAN,Kate Donnelly,23,1626620
transatlantic merry-go-round,Jimmy Brett,BRETT,Gene Raymond,0,117419
transatlantic merry-go-round,Sally Marsh,SALLY,Nancy Carroll,1,145831
transatlantic merry-go-round,Chad Denby,DENBY,Jack Benny,2,2492
transatlantic merry-go-round,"Dan Campbell, the Drunk",DAN,Sydney Howard,3,1144088
transatlantic merry-go-round,Lee Lother,LOTHER,Sidney Blackmer,7,12022
transatlantic merry-go-round,Anya Rosson,ANYA,Shirley Grey,9,96601
transatlantic merry-go-round,Jack Summers,SUMMERS,Sam Hardy,11,3246
transatlantic merry-go-round,Inspector 'Mac' McKinney,MCKINNEY,Robert Elliott,13,124855
transatlantic merry-go-round,Ned Marsh,NED,Carlyle Moore Jr.,14,1027243
tremors,Earl Bassett,EARL,Fred Ward,1,10430
tremors,Rhonda LeBeck,RHONDA,Finn Carter,2,57453
tremors,Burt Gummer,BURT,Michael Gross,3,67015
tremors,Heather Gummer,HEATHER,Reba McEntire,4,21986
tremors,Megan - The Doctor's Wife,MEGAN,Bibi Besch,11,1794
tremors,Jim - The Doctor,JIM,Conrad Bachmann,12,158052
tremors,Edgar,EDGAR,Sunshine Parker,13,79744
tremors,Old Fred,OLD FRED,Michael Dan Wagner,14,1193342
tron,Kevin Flynn / Clu,FLYNN,Jeff Bridges,0,1229
tron,Alan Bradley / Tron,ALAN,Bruce Boxleitner,1,2547
tron,Ed Dillinger / Sark / Voice of Master Control Program,DILLINGER,David Warner,2,2076
tron,Lora / Yori,LORA,Cindy Morgan,3,2548
tron,Dr. Walter Gibbs / Dumont,GIBBS,Barnard Hughes,4,2549
tron,Peter / Sark's Lieutenant,SARK,Tony Stephano,7,12877
trouble in paradise,Lily,LILY,Miriam Hopkins,0,2433
trouble in paradise,Mariette Colet,MARIETTE,Kay Francis,1,2434
trouble in paradise,Gaston Monescu,GASTON,Herbert Marshall,2,2435
trouble in paradise,The Major,MAJOR,Charles Ruggles,3,2436
trouble in paradise,François Filiba,FRANÇOIS,Edward Everett Horton,4,2437
trouble in paradise,Adolph J. Giron,GIRON,C. Aubrey Smith,5,2438
trouble in paradise,Waiter in Venice (uncredited),WAITER,George Humbert,13,106091
trouble in paradise,Hotel Manager (uncredited),MANAGER,Fred Malatesta,18,30203
true believer,Eddie Dodd,EDDIE,James Woods,0,4512
true believer,Roger Baron,ROGER,Robert Downey Jr.,1,3223
true believer,Kitty Greer,KITTY,Margaret Colin,2,8985
true believer,Shu Kai Kim,SHU,Yuji Okumoto,3,56120
true believer,Robert Reynard,REYNARD,Kurtwood Smith,4,2115
true believer,Ortega,ORTEGA,Luis Guzmán,6,40481
true believer,Sklaroff,SKLAROFF,Graham Beckel,7,6110
true believer,Maraquilla Esparza,ESPARZA,Sully Diaz,8,123459
true believer,Ballistics Expert,BALLISTICS EXPERT,Richard Fancy,16,65748
true lies,Harry Tasker,HARRY,Arnold Schwarzenegger,0,1100
true lies,Helen Tasker,HELEN,Jamie Lee Curtis,1,8944
true lies,Simon,SIMON,Bill Paxton,3,2053
true lies,Juno Skinner,JUNO,Tia Carrere,4,13445
true lies,Dana Tasker,DANA,Eliza Dushku,6,13446
true lies,Faisil,FAISIL,Grant Heslov,7,31511
true lies,Spencer Trilby,TRILBY,Charlton Heston,8,10017
true lies,Janice,JANICE,Jane Morris,12,13451
true lies,Allison,ALLISON,Katsy Chappell,13,1504125
true romance,Clarence Worley,CLARENCE,Christian Slater,0,2224
true romance,Alabama Whitman,ALABAMA,Patricia Arquette,1,4687
true romance,Drexl Spivey,DREXL,Gary Oldman,4,64
true romance,Floyd (Dick's Roommate),FLOYD,Brad Pitt,5,287
true romance,Vincenzo Coccotti,COCCOTTI,Christopher Walken,6,4690
true romance,Elliot Blitzer,ELLIOT,Bronson Pinchot,7,4689
true romance,Dick Ritchie,DICK,Michael Rapaport,9,4688
true romance,Lee Donowitz,LEE,Saul Rubinek,10,3712
true romance,Mary Louise Ravencroft,RAVENCROFT,Conchata Ferrell,11,1909
true romance,Virgil,VIRGIL,James Gandolfini,12,4691
true romance,Lucy,LUCY,Anna Thomson,13,3711
true romance,Lenny,LENNY,Victor Argo,14,2561
true romance,Marty,MARTY,Paul Bates,15,4693
true romance,Nicky Dimes,DIMES,Chris Penn,16,2969
true romance,Cody Nicholson,NICHOLSON,Tom Sizemore,17,3197
true romance,Burger Stand Customer,CUSTOMER,Gregory Sporleder,19,10000
true romance,Kandi,KANDI,Maria Pitillo,20,3208
true romance,Marvin,MARVIN,Kevin Corrigan,22,18472
twelve monkeys,James Cole,COLE,Bruce Willis,0,62
twelve monkeys,Dr. Kathryn Railly,RAILLY,Madeleine Stowe,1,289
twelve monkeys,Jeffrey Goines,JEFFREY,Brad Pitt,2,287
twelve monkeys,Jose,JOSE,Jon Seda,5,288
twelve monkeys,Detective Franki,FRANKI,Joey Perillo,7,1318900
twelve monkeys,Woman Cabbie,WOMAN CABBIE,Annie Golden,10,66094
twelve monkeys,Botanist,BOTANIST,H. Michael Walls,12,1571785
twelve monkeys,Microbiologist,MICROBIOLOGIST,Bill Raymond,14,7576
twelve monkeys,Engineer,ENGINEER,Ernest Abuba,15,59112
twelve monkeys,Dr. Fletcher,DR. FLETCHER,Frank Gorshin,19,291
twelve monkeys,Astrophysicist / Jones,ASTROPHYSICIST,Carol Florence,23,1077235
twelve monkeys,Fale,FALE,Felix Pire,37,1542805
twin peaks: fire walk with me,Laura Palmer,LAURA,Sheryl Lee,0,6726
twin peaks: fire walk with me,Leland Palmer,LELAND,Ray Wise,1,6719
twin peaks: fire walk with me,Shelly Johnson,SHELLY,Mädchen Amick,2,6714
twin peaks: fire walk with me,Bobby Briggs,BOBBY,Dana Ashbrook,3,6715
twin peaks: fire walk with me,Leo Johnson,LEO,Eric DaRe,6,9323
twin peaks: fire walk with me,Albert Rosenfield,ALBERT,Miguel Ferrer,7,15860
twin peaks: fire walk with me,Teresa Banks,TERESA,Pamela Gidley,8,59789
twin peaks: fire walk with me,Special Agent Chester Desmond,DESMOND,Chris Isaak,10,6591
twin peaks: fire walk with me,Donna Hayward,DONNA,Moira Kelly,11,20005
twin peaks: fire walk with me,Norma Jennings,NORMA,Peggy Lipton,12,152759
twin peaks: fire walk with me,Chief Gordon Cole,COLE,David Lynch,13,5602
twin peaks: fire walk with me,James Hurley,JAMES,James Marshall,14,6717
twin peaks: fire walk with me,Carl Rodd,CARL,Harry Dean Stanton,16,5048
twin peaks: fire walk with me,Special Agent Sam Stanley,STANLEY,Kiefer Sutherland,17,2628
twin peaks: fire walk with me,Harold Smith,HAROLD,Lenny Von Dohlen,18,15799
twin peaks: fire walk with me,Sarah Palmer,SARAH,Grace Zabriskie,19,6465
twin peaks: fire walk with me,Special Agent Dale Cooper,COOPER,Kyle MacLachlan,20,6677
twin peaks: fire walk with me,Man From Another Place,MAN FROM ANOTHER PLACE,Michael J. Anderson,23,123517
twin peaks: fire walk with me,Jacques Renault,JACQUES,Walter Olkewicz,25,45612
twin peaks: fire walk with me,Irene at Hap's,IRENE,Sandra Kinder,28,1686828
twin peaks: fire walk with me,Cliff Howard,CLIFF,Rick Aiello,31,128597
twin peaks: fire walk with me,Sheriff Cable,CABLE,Gary Bullock,32,56848
twin peaks: fire walk with me,Jack at Hap's,JACK,C.H. Evans,41,1852705
twin peaks: fire walk with me,Walter Ed Pekarek (Uncredited),ED,Simon Shelton,65,1226436
u turn,Bobby Cooper,BOBBY,Sean Penn,0,2228
u turn,Jake McKenna,JAKE,Nick Nolte,1,1733
u turn,Grace McKenna,GRACE,Jennifer Lopez,2,16866
u turn,Toby N. Tucker,TOBY,Joaquin Phoenix,3,73421
u turn,Jenny,JENNY,Claire Danes,4,6194
u turn,Sheriff Virgil Potter,SHERIFF,Powers Boothe,5,6280
u turn,Darrell,DARRELL,Billy Bob Thornton,6,879
u turn,Blind Man,BLIND MAN,Jon Voight,7,10127
u turn,Flo,FLO,Julie Hagerty,15,14415
u turn,Bus Station Clerk,CLERK,Laurie Metcalf,18,12133
u turn,Mr. Arkady,MR. ARKADY,Valeriy Nikolaev,21,128719
unbreakable,David Dunn,DAVID,Bruce Willis,0,62
unbreakable,Elijah Price,ELIJAH,Samuel L. Jackson,1,2231
unbreakable,Elijah's Mother,ELIJAH'S MOTHER,Charlayne Woodard,4,33689
unbreakable,Hostage Woman,WOMAN,Kim Simms Thomas,40,1110557
unforgiven,William Munny,MUNNY,Clint Eastwood,0,190
unforgiven,Ned Logan,NED,Morgan Freeman,2,192
unforgiven,English Bob,ENGLISH BOB,Richard Harris,3,194
unforgiven,Strawberry Alice,ALICE,Frances Fisher,6,3713
unforgiven,Delilah Fitzgerald,DELILAH,Anna Thomson,7,3711
unforgiven,Skinny Dubois,SKINNY,Anthony James,10,3715
unforgiven,Little Sue,LITTLE SUE,Tara Frederick,11,188960
unforgiven,Will Munny,WILL,Shane Meier,15,130935
unforgiven,Clyde Ledbetter,CLYDE,Ron White,19,1242148
unforgiven,Charley Hecker,CHARLEY,John Pyper-Ferguson,23,95638
unforgiven,Barber,BARBER,Walter Marsh,25,1219890
unforgiven,Fuzzy,FUZZY,Frank C. Turner,29,61167
vampyr,doctor Král,DOCTOR,Jan Teplý,5,1537391
vertigo,Madeleine Elster / Judy Barton,ELSTER,Kim Novak,1,5729
vertigo,Scottie's Doctor,SCOTTIE,Raymond Bailey,5,5737
vertigo,Pop Leibel,POP LEIBEL,Konstantin Shayne,7,5739
vertigo,Car Owner Mistaken for Madeleine,MADELEINE,Lee Patrick,8,5740
very bad things,Robert Boyd,BOYD,Christian Slater,0,2224
very bad things,Kyle Fisher,FISHER,Jon Favreau,2,15277
very bad things,Charles Moore,MOORE,Leland Orser,3,2221
very bad things,Adam Berkow,ADAM,Daniel Stern,5,11511
very bad things,Lois Berkow,LOIS,Jeanne Tripplehorn,6,10478
very bad things,Suit,SUIT,Blake Gibbons,8,41275
very bad things,Mr. Fisher,MR. FISHER,Lawrence Pressman,14,6564
viridiana,Viridiana,VIRIDIANA,Silvia Pinal,0,37505
viridiana,Jorge,JORGE,Francisco Rabal,1,9768
viridiana,Don Jaime,DON JAIME,Fernando Rey,2,14821
viridiana,Don Amalio,DON AMALIO,José Calvo,3,16311
viridiana,Ramona,RAMONA,Margarita Lozano,4,16314
viridiana,Rita,RITA,Teresa Rabal,6,37507
viridiana,El Poca,POCA,Luis Heredia,7,37508
viridiana,Enedina,ENEDINA,Lola Gaos,10,37510
viridiana,Mayor (uncredited),MAYOR,José María Lado,16,234656
viridiana,Mother Superior (uncredited),MOTHER SUPERIOR,Rosita Yarza,17,581402
virtuosity,Parker Barnes,PARKER,Denzel Washington,0,5292
virtuosity,Sid 6.7,SID 6.7,Russell Crowe,1,934
virtuosity,Madison Carter,MADISON,Kelly Lynch,2,6473
virtuosity,Lindenmeyer,LINDENMEYER,Stephen Spinella,5,57093
virtuosity,Elizabeth Deane,DEANE,Louise Fletcher,6,7071
virtuosity,Wallace,WALLACE,William Fichtner,7,886
virtuosity,Clyde Reilly,REILLY,Kevin J. O'Connor,9,18916
wag the dog,Conrad Brean,BREAN,Robert De Niro,1,380
wag the dog,Winifred Ames,AMES,Anne Heche,2,8256
wag the dog,Sergeant William Schumann,SCHUMANN,Woody Harrelson,3,57755
wag the dog,Fad King,FAD KING,Denis Leary,4,5724
wag the dog,Liz Butsky,LIZ,Andrea Martin,6,8263
wag the dog,President,PRESIDENT,Michael Belson,10,8268
wag the dog,Amy Cain,CAIN,Suzanne Cryer,11,8269
wag the dog,John Levy,LEVY,John Michael Higgins,12,8265
wag the dog,Grace,GRACE,Suzie Plakson,13,8266
wag the dog,Technician,TECHNICIAN,Bernard Hocke,17,132434
wag the dog,Store Owner,OWNER,Ed Morgan,23,1359433
wag the dog,Pilot,PILOT,J. Patrick McCormack,24,93958
wag the dog,Aide #1,AIDE,Stephanie Kemp,30,1472573
wag the dog,Nashville Engineer,ENGINEER,Kenneth Kern,35,3326552
wall street,Bud Fox,BUD,Charlie Sheen,0,6952
wall street,Gordon Gekko,GEKKO,Michael Douglas,1,3392
wall street,Carl Fox,CARL,Martin Sheen,2,8349
wall street,Darien Taylor,DARIEN,Daryl Hannah,3,589
wall street,Lou Mannheim,MANNHEIM,Hal Holbrook,5,11066
wall street,Sir Larry Wildman,WILDMAN,Terence Stamp,7,28641
wall street,Roger Barnes,ROGER,James Spader,8,13548
wall street,Carolyn,CAROLYN,Tamara Tunie,11,42694
wall street,Lynch,LYNCH,James Karen,13,14852
wall street,Natalie,NATALIE,Leslie Lyles,15,19469
wall street,Charlie,CHARLIE,Frank Adonis,17,4692
wall street,Alex,ALEX,François Giroday,21,538321
wall street,Ollie,OLLIE,Josh Mostel,26,33489
wall street,Duncan Wilmore,WILMORE,William G. Knight,55,1720903
watchmen,Laurie Jupiter / Silk Spectre II,LAURIE,Malin Åkerman,0,50463
watchmen,Dan Dreiberg / Nite Owl II,DREIBERG,Patrick Wilson,1,17178
watchmen,Jon Osterman / Dr. Manhattan,JON,Billy Crudup,2,8289
watchmen,Adrian Veidt / Ozymandias,VEIDT,Matthew Goode,3,1247
watchmen,Walter Kovacs / Rorschach,RORSCHACH,Jackie Earle Haley,4,17183
watchmen,Janey Slater,JANEY,Laura Mennell,7,79343
watchmen,Edgar Jacobi / Moloch the Mystic,MOLOCH,Matt Frewer,8,40009
watchmen,News Analyst,ANALYST,Tom McBeath,107,158575
waxwork,Mark Loftmore,MARK,Zach Galligan,0,16170
waxwork,Jenkins,JENKINS,Joe Baker,2,181486
waxwork,Sarah Brightman,SARAH,Deborah Foreman,3,79741
waxwork,China Webster,CHINA,Michelle Johnson,4,17225
waxwork,Tony,TONY,Dana Ashbrook,9,6715
waxwork,Junior,JUNIOR,Jack David Walker,12,1329280
waxwork,Inspector Roberts,INSPECTOR ROBERTS,Charles McCaughan,19,176362
waxwork,Sir Wilfred,SIR WILFRED,Patrick Macnee,23,10662
what lies beneath,Norman Spencer,NORMAN,Harrison Ford,0,3
what lies beneath,Claire Spencer,CLAIRE,Michelle Pfeiffer,1,1160
what lies beneath,Jody,JODY,Diana Scarwid,2,2958
what lies beneath,Elena,ELENA,Wendy Crewson,6,19957
what lies beneath,Caitlin Spencer,CAITLIN,Katharine Towne,8,15012
what lies beneath,Dr. Drayton,DR. DRAYTON,Joe Morton,10,3977
what lies beneath,Mrs. Frank,MRS. FRANK,Micole Mercurio,11,21202
what lies beneath,Mrs. Templeton,MRS. TEMPLETON,Sloane Shelton,12,1428151
what women want,Nick Marshall,NICK,Mel Gibson,0,2461
what women want,Morgan Farwell,MORGAN,Mark Feuerstein,5,11365
white squall,Alice Sheldon,ALICE,Caroline Goodall,1,6692
white squall,Chuck Gieg,CHUCK,Scott Wolf,3,24965
white squall,Francis Beaumont,FRANCIS,David Selby,9,56930
white squall,Sanders,SANDERS,Zeljko Ivanek,11,6752
white squall,Tod Johnstone,TOD,Balthazar Getty,12,9296
white squall,Charles Gieg,CHARLES,Jordan Clarke,14,1217532
white squall,Middy Gieg,MIDDY,Lizbeth MacKay,15,552218
white squall,Cuban Commander,COMMANDER,James Medina,17,170202
white squall,Tyler,TYLER,James Rebhorn,18,8986
who framed roger rabbit,Eddie Valiant,VALIANT,Bob Hoskins,0,382
who framed roger rabbit,Judge Doom,DOOM,Christopher Lloyd,1,1062
who framed roger rabbit,Dolores,DOLORES,Joanna Cassidy,2,593
who framed roger rabbit,Jessica Rabbit (voice) (uncredited),JESSICA RABBIT,Kathleen Turner,4,3391
who framed roger rabbit,R.K. Maroon,MAROON,Alan Tilvern,6,12828
who framed roger rabbit,Lt. Santino,LT. SANTINO,Richard LeParmentier,7,12829
who framed roger rabbit,Baby Herman (voice),BABY HERMAN,Lou Hirsch,8,12830
who framed roger rabbit,Betty Boop (voice),BETTY BOOP,Mae Questel,28,58530
who's your daddy?,Heather McKay,HEATHER,Patsy Kensit,17,14326
wild at heart,Sailor Ripley,SAILOR,Nicolas Cage,0,2963
wild at heart,Lula Fortune,LULA,Laura Dern,1,4784
wild at heart,Bobby Peru,BOBBY,Willem Dafoe,2,5293
wild at heart,Marcelles Santos,SANTOS,J.E. Freeman,3,5169
wild at heart,Marietta Fortune,MARIETTA,Diane Ladd,5,6587
wild at heart,Reggie,REGGIE,Calvin Lockhart,6,2067
wild at heart,Perdita Durango,PERDITA,Isabella Rossellini,7,6588
wild at heart,Johnnie Farragut,JOHNNIE,Harry Dean Stanton,8,5048
wild at heart,Pace Fortune,PACE,Glenn Walker Harris Jr.,11,7089
wild at heart,George Kovich,GEORGE,Freddie Jones,15,12517
wild at heart,Hotel Manager,MANAGER,Peter Bromilow,25,53594
wild at heart,Idiot Punk,IDIOT PUNK,Brent David Fraser,30,42140
wild things,Sergeant Ray Duquette,RAY,Kevin Bacon,0,4724
wild things,Sam Lombardo,SAM,Matt Dillon,1,2876
wild things,Suzie Toller,SUZIE,Neve Campbell,2,9206
wild things,Kelly Van Ryan,KELLY,Denise Richards,3,9205
wild things,Sandra Van Ryan,SANDRA,Theresa Russell,4,9207
wild things,Detective Gloria Perez,GLORIA,Daphne Rubin-Vega,6,9209
wild things,Ruby,RUBY,Carrie Snodgress,8,44831
wild things,District Attorney Bryce Hunter,HUNTER,Jeff Perry,9,9210
wild things,Barbara Baxter,BARBARA,Jennifer Taylor,11,9212
wild things,Jimmy Leach,JIMMY,Cory Pendergast,12,953997
wild things,Art Maddox,ART,Dennis Neal,15,93679
wild things,Ken's Secretary,KEN,Leonor Anthony,19,178678
wild things,Dave,DAVE,Anthony Giaimo,22,176740
wild wild west,U.S. Marshal Artemus Gordon / President Grant,ARTEMUS,Kevin Kline,1,8945
willow,Willow Ufgood,WILLOW,Warwick Davis,0,11184
willow,Madmartigan,MADMARTIGAN,Val Kilmer,1,5576
willow,Sorsha,SORSHA,Joanne Whalley,2,12656
willow,Fin Raziel,RAZIEL,Patricia Hayes,4,12658
willow,High Aldwin,HIGH ALDWIN,Billy Barty,5,12659
willow,Airk Thaughbaer,AIRK,Gavan O'Herlihy,7,12660
willow,Rool,ROOL,Kevin Pollak,12,7166
willow,Cherlindrea,CHERLINDREA,Maria Holvoe,14,169141
willow,Ranon Ufgood,RANON,Mark Vande Brake,17,1813902
